,Acronym,RosterID,Interceptions,InterceptionsYards,InterceptionTDs,PassDefended,ForcedFumbles,FumblesRecovered,FumbleYards,FumbleTDs,Sacks,CombinedTackles,SoloTackles,AssistedTackles,TacklesForLoss,QbHits,Safeties
37559,was,clt47AnthonyChesley,,,,,,,,,0.0,9.0,4.0,5.0,0.0,1.0,
37560,was,clt92KameronCline,,,,,,,,,0.0,10.0,5.0,5.0,1.0,1.0,
37561,was,clt15KekeCoutee,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37562,was,clt73Julie'nDavenport,,,,,0.0,1.0,-3.0,0.0,0.0,,,,,,
37563,was,clt74KhalilDavis,,,,,,,,,,,,,,,
37564,was,clt29SeanDavis,1.0,0.0,0.0,16.0,,,,,1.0,77.0,64.0,13.0,2.0,1.0,
37565,was,clt84JackDoyle,,,,,,,,,,,,,,,
37566,was,clt16AshtonDulin,,,,,,,,,,,,,,,
37567,was,clt09JacobEason,,,,,,,,,,,,,,,
37568,was,clt04SamEhlinger,,,,,0.0,6.0,1.0,0.0,0.0,,,,,,
37569,was,clt79EricFisher,,,,,,,,,,,,,,,
37570,was,clt44ZaireFranklin,,,,,,,,,,,,,,,
37571,was,clt75WillFries,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37572,was,clt59JordanGlasgow,,,,,,,,,0.0,4.0,3.0,1.0,0.0,0.0,
37573,was,clt64MarkGlowinski,,,,,,,,,,,,,,,
37574,was,clt83KylenGranson,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37575,was,clt12De'MichaelHarris,,,,,,,,,,,,,,,
37576,was,clt13T.Y.Hilton,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37577,was,clt21NyheimHines,,,,,,,,,,,,,,,
37578,was,clt35DeonJackson,,,,,,,,,,,,,,,
37579,was,clt43MalikJefferson,,,,,,,,,,,,,,,
37580,was,clt36JoshJones,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,
37581,was,clt78RyanKelly,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37582,was,clt33ThakariusKeyes,,,,,,,,,,,,,,,
37583,was,clt53DariusLeonard,,,,,,,,,0.0,22.0,12.0,10.0,1.0,0.0,
37584,was,clt94TyquanLewis,,,,,0.0,1.0,6.0,0.0,4.5,61.0,35.0,26.0,6.0,15.0,
37585,was,clt29JordanLucas,1.0,0.0,0.0,16.0,,,,,1.0,77.0,64.0,13.0,2.0,1.0,
37586,was,clt25MarlonMack,0.0,0.0,0.0,3.0,,,,,0.0,26.0,20.0,6.0,1.0,0.0,
37587,was,clt23KennyMoore,2.0,0.0,0.0,8.0,,,,,0.0,39.0,36.0,3.0,0.0,0.0,
37588,was,clt55SkaiMoore,2.0,54.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,142.0,83.0,59.0,2.0,2.0,
37589,was,clt97Al-QuadinMuhammad,,,,,0.0,1.0,-7.0,0.0,0.0,13.0,7.0,6.0,4.0,0.0,
37590,was,clt48KyleNelson,,,,,,,,,0.0,7.0,4.0,3.0,0.0,1.0,
37591,was,clt56QuentonNelson,,,,,,,,,0.5,5.0,0.0,5.0,0.0,1.0,
37592,was,clt54DayoOdeyingbo,,,,,,,,,,,,,,,
37593,was,clt30GeorgeOdum,,,,,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,
37594,was,clt58BobbyOkereke,,,,,,,,,1.5,8.0,2.0,6.0,1.0,3.0,
37595,was,clt14ZachPascal,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37596,was,clt10DezmonPatmon,,,,,,,,,,,,,,,
37597,was,clt51KwityPaye,,,,,0.0,1.0,0.0,0.0,0.0,28.0,20.0,8.0,2.0,1.0,
37598,was,clt63DannyPinter,,,,,,,,,,,,,,,
37599,was,clt11MichaelPittman,,,,,,,,,0.0,6.0,4.0,2.0,0.0,0.0,
37600,was,clt69MattPryor,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,
37601,was,clt29WillRedmond,1.0,0.0,0.0,16.0,,,,,1.0,77.0,64.0,13.0,2.0,1.0,
37602,was,clt62ChrisReed,,,,,,,,,,,,,,,
37603,was,clt46LukeRhodes,,,,,,,,,,,,,,,
37604,was,clt27XavierRhodes,,,,,,,,,,,,,,,
37605,was,clt91IsaacRochell,,,,,,,,,,,,,,,
37606,was,clt34IsaiahRodgers,,,,,,,,,0.0,12.0,6.0,6.0,0.0,0.0,
37607,was,clt08RigobertoSanchez,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37608,was,clt42AndrewSendejo,,,,,,,,,,,,,,,
37609,was,clt72BradenSmith,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37610,was,clt45E.J.Speed,,,,,,,,,1.0,4.0,4.0,0.0,1.0,1.0,
37611,was,clt95TaylorStallworth,0.0,0.0,0.0,1.0,,,,,1.0,27.0,16.0,11.0,1.0,6.0,
37612,was,clt90GroverStewart,,,,,3.0,0.0,0.0,0.0,5.0,24.0,13.0,11.0,3.0,13.0,
37613,was,clt17MikeStrachan,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,
37614,was,clt28JonathanTaylor,,,,,,,,,,,,,,,
37615,was,clt57KemokoTuray,,,,,,,,,1.0,10.0,5.0,5.0,1.0,1.0,
37616,was,clt02CarsonWentz,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37617,was,clt20JordanWilkins,4.0,63.0,1.0,9.0,,,,,0.0,63.0,47.0,16.0,0.0,0.0,
37618,was,clt66ChrisWilliams,,,,,,,,,,,,,,,
37619,was,clt37KhariWillis,,,,,,,,,,,,,,,
37620,was,clt96AntwaunWoods,0.0,0.0,0.0,1.0,,,,,2.5,30.0,11.0,19.0,4.0,5.0,
37621,was,clt26RockYa-Sin,2.0,3.0,0.0,2.0,1.0,2.0,23.0,0.0,3.0,81.0,51.0,30.0,7.0,2.0,
37622,was,dal56BradleeAnae,,,,,,,,,0.5,5.0,0.0,5.0,0.0,1.0,
37623,was,dal05BryanAnger,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,
37624,was,dal92DoranceArmstrong,,,,,,,,,0.0,10.0,5.0,5.0,1.0,1.0,
37625,was,dal93TarellBasham,,,,,,,,,9.0,62.0,31.0,31.0,10.0,30.0,
37626,was,dal53FrancisBernard,,,,,,,,,0.0,22.0,12.0,10.0,1.0,0.0,
37627,was,dal63TylerBiadasz,,,,,,,,,,,,,,,
37628,was,dal98QuintonBohanna,,,,,,,,,2.5,38.0,16.0,22.0,3.0,11.0,
37629,was,dal30AnthonyBrown,,,,,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,
37630,was,dal36KyronBrown,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,
37631,was,dal85NoahBrown,,,,,,,,,,,,,,,
37632,was,dal49IanBunting,,,,,,,,,,,,,,,
37633,was,dal33DeanteBurton,,,,,,,,,,,,,,,
37634,was,dal31MauriceCanady,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,99.0,62.0,37.0,2.0,3.0,
37635,was,dal32CoreyClement,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37636,was,dal71La'elCollins,,,,,,,,,,,,,,,
37637,was,dal19AmariCooper,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37638,was,dal14JabrilCox,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37639,was,dal39TylerCoyle,0.0,0.0,0.0,1.0,,,,,0.0,29.0,20.0,9.0,1.0,0.0,
37640,was,dal27TrevonDiggs,,,,,,,,,,,,,,,
37641,was,dal21EzekielElliott,,,,,,,,,,,,,,,
37642,was,dal58AustinFaoliu,,,,,,,,,1.5,8.0,2.0,6.0,1.0,3.0,
37643,was,dal68MattFarniok,,,,,,,,,,,,,,,
37644,was,dal81SimiFehoko,,,,,,,,,,,,,,,
37645,was,dal96NevilleGallimore,0.0,0.0,0.0,1.0,,,,,2.5,30.0,11.0,19.0,4.0,5.0,
37646,was,dal13MichaelGallup,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37647,was,dal57LukeGifford,,,,,,,,,1.0,10.0,5.0,5.0,1.0,1.0,
37648,was,dal59ChaunceyGolston,,,,,,,,,0.0,4.0,3.0,1.0,0.0,0.0,
37649,was,dal29C.J.Goodwin,1.0,0.0,0.0,16.0,,,,,1.0,77.0,64.0,13.0,2.0,1.0,
37650,was,dal94RandyGregory,,,,,0.0,1.0,6.0,0.0,4.5,61.0,35.0,26.0,6.0,15.0,
37651,was,dal03LirimHajrullahu,,,,,,,,,,,,,,,
37652,was,dal99JustinHamilton,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.5,26.0,15.0,11.0,3.0,4.0,
37653,was,dal37JaQuanHardy,,,,,,,,,,,,,,,
37654,was,dal72TrystenHill,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37655,was,dal28MalikHooker,,,,,,,,,,,,,,,
37656,was,dal89BlakeJarwin,,,,,,,,,,,,,,,
37657,was,dal24KelvinJoseph,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
37658,was,dal43AzurKamara,,,,,,,,,,,,,,,
37659,was,dal18DamontaeKazee,,,,,,,,,,,,,,,
37660,was,dal27JayronKearse,,,,,,,,,,,,,,,
37661,was,dal69BrandonKnight,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,
37662,was,dal88CeeDeeLamb,,,,,,,,,,,,,,,
37663,was,dal90DeMarcusLawrence,,,,,3.0,0.0,0.0,0.0,5.0,24.0,13.0,11.0,3.0,13.0,
37664,was,dal26JourdanLewis,2.0,3.0,0.0,2.0,1.0,2.0,23.0,0.0,3.0,81.0,51.0,30.0,7.0,2.0,
37665,was,dal70ZackMartin,,,,,,,,,,,,,,,
37666,was,dal66ConnorMcGovern,,,,,,,,,,,,,,,
37667,was,dal84SeanMcKeon,,,,,,,,,,,,,,,
37668,was,dal44JakeMcQuaide,,,,,,,,,,,,,,,
37669,was,dal38IsraelMukuamu,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,
37670,was,dal42KeanuNeal,,,,,,,,,,,,,,,
37671,was,dal79TyNsekhe,,,,,,,,,,,,,,,
37672,was,dal75OsaOdighizuwa,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37673,was,dal11MicahParsons,,,,,,,,,0.0,6.0,4.0,2.0,0.0,0.0,
37674,was,dal20TonyPollard,4.0,63.0,1.0,9.0,,,,,0.0,63.0,47.0,16.0,0.0,0.0,
37675,was,dal04DakPrescott,,,,,0.0,6.0,1.0,0.0,0.0,,,,,,
37676,was,dal46NickRalston,,,,,,,,,,,,,,,
37677,was,dal10CooperRush,,,,,,,,,,,,,,,
37678,was,dal86DaltonSchultz,,,,,,,,,,,,,,,
37679,was,dal43ItoSmith,,,,,,,,,,,,,,,
37680,was,dal09JaylonSmith,,,,,,,,,,,,,,,
37681,was,dal77TyronSmith,,,,,,,,,,,,,,,
37682,was,dal87JeremySprinkle,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
37683,was,dal78TerenceSteele,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37684,was,dal23DarianThompson,2.0,0.0,0.0,8.0,,,,,0.0,39.0,36.0,3.0,0.0,0.0,
37685,was,dal17MalikTurner,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,
37686,was,dal95BrentUrban,0.0,0.0,0.0,1.0,,,,,1.0,27.0,16.0,11.0,1.0,6.0,
37687,was,dal55LeightonVander,2.0,54.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,142.0,83.0,59.0,2.0,2.0,
37688,was,dal91CarlosWatkins,,,,,,,,,,,,,,,
37689,was,dal52ConnorWilliams,0.0,0.0,0.0,1.0,,,,,1.0,76.0,48.0,28.0,3.0,2.0,
37690,was,dal01CedrickWilson,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
37691,was,dal06DonovanWilson,,,,,,,,,,,,,,,
37692,was,dal25NahshonWright,0.0,0.0,0.0,3.0,,,,,0.0,26.0,20.0,6.0,1.0,0.0,
37693,was,dal02GregZuerlein,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37694,was,mia26SalvonAhmed,2.0,3.0,0.0,2.0,1.0,2.0,23.0,0.0,3.0,81.0,51.0,30.0,7.0,2.0,
37695,was,mia55JeromeBaker,2.0,54.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,142.0,83.0,59.0,2.0,2.0,
37696,was,mia47VinceBiegel,,,,,,,,,0.0,9.0,4.0,5.0,0.0,1.0,
37697,was,mia14JacobyBrissett,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37698,was,mia34MalcolmBrown,,,,,,,,,0.0,12.0,6.0,6.0,0.0,0.0,
37699,was,mia70AdamButler,,,,,,,,,,,,,,,
37700,was,mia22ElijahCampbell,,,,,,,,,0.0,10.0,5.0,5.0,0.0,0.0,
37701,was,mia82CethanCarter,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37702,was,mia27JustinColeman,,,,,,,,,,,,,,,
37703,was,mia38JavarisDavis,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,
37704,was,mia77JesseDavis,,,,,,,,,,,,,,,
37705,was,mia98RaekwonDavis,,,,,,,,,2.5,38.0,16.0,22.0,3.0,11.0,
37706,was,mia63MichaelDeiter,,,,,,,,,,,,,,,
37707,was,mia49SamuelEguavoen,,,,,,,,,,,,,,,
37708,was,mia74LiamEichenberg,,,,,,,,,,,,,,,
37709,was,mia42ClaytonFejedelem,,,,,,,,,,,,,,,
37710,was,mia44BlakeFerguson,,,,,,,,,,,,,,,
37711,was,mia87IsaiahFord,,,,,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,
37712,was,mia03WillFuller,,,,,,,,,,,,,,,
37713,was,mia37MylesGaskin,,,,,,,,,,,,,,,
37714,was,mia88MikeGesicki,,,,,,,,,,,,,,,
37715,was,mia19JakeemGrant,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37716,was,mia22JevonHolland,,,,,,,,,0.0,10.0,5.0,5.0,0.0,0.0,
37717,was,mia86MackHollins,,,,,,,,,,,,,,,
37718,was,mia25XavienHoward,0.0,0.0,0.0,3.0,,,,,0.0,26.0,20.0,6.0,1.0,0.0,
37719,was,mia68RobertHunt,,,,,,,,,,,,,,,
37720,was,mia09NoahIgbinoghene,,,,,,,,,,,,,,,
37721,was,mia73AustinJackson,,,,,0.0,1.0,-3.0,0.0,0.0,,,,,,
37722,was,mia90JohnJenkins,,,,,3.0,0.0,0.0,0.0,5.0,24.0,13.0,11.0,3.0,13.0,
37723,was,mia28DukeJohnson,,,,,,,,,,,,,,,
37724,was,mia29BrandonJones,1.0,0.0,0.0,16.0,,,,,1.0,77.0,64.0,13.0,2.0,1.0,
37725,was,mia24ByronJones,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
37726,was,mia65RobertJones,,,,,,,,,,,,,,,
37727,was,mia66SolomonKindley,,,,,,,,,,,,,,,
37728,was,mia32PatrickLaird,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37729,was,mia85TommyleeLewis,,,,,,,,,,,,,,,
37730,was,mia31PhillipLindsay,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,99.0,62.0,37.0,2.0,3.0,
37731,was,mia84HunterLong,,,,,,,,,,,,,,,
37732,was,mia62GregMancz,,,,,,,,,,,,,,,
37733,was,mia30JasonMcCourty,,,,,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,
37734,was,mia83KirkMerritt,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37735,was,mia35ChristopherMilton,,,,,,,,,,,,,,,
37736,was,mia50CalvinMunson,,,,,,,,,0.0,3.0,2.0,1.0,0.0,0.0,
37737,was,mia40NikNeedham,,,,,,,,,,,,,,,
37738,was,mia91EmmanuelOgbah,,,,,,,,,,,,,,,
37739,was,mia05MichaelPalardy,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,
37740,was,mia78AdamPankey,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37741,was,mia11DeVanteParker,,,,,,,,,0.0,6.0,4.0,2.0,0.0,0.0,
37742,was,mia36WillParks,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,
37743,was,mia33JamalPerry,,,,,,,,,,,,,,,
37744,was,mia15JaelanPhillips,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37745,was,mia20SheldrickRedwine,4.0,63.0,1.0,9.0,,,,,0.0,63.0,47.0,16.0,0.0,0.0,
37746,was,mia61AustinReiter,,,,,,,,,,,,,,,
37747,was,mia45DukeRiley,,,,,,,,,1.0,4.0,4.0,0.0,1.0,1.0,
37748,was,mia52ElandonRoberts,0.0,0.0,0.0,1.0,,,,,1.0,76.0,48.0,28.0,3.0,2.0,
37749,was,mia21EricRowe,,,,,,,,,,,,,,,
37750,was,mia07JasonSanders,,,,,,,,,,,,,,,
37751,was,mia57BrennanScarlett,,,,,,,,,1.0,10.0,5.0,5.0,1.0,1.0,
37752,was,mia22JordanScarlett,,,,,,,,,0.0,10.0,5.0,5.0,0.0,0.0,
37753,was,mia80AdamShaheen,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,
37754,was,mia97JabaalSheard,,,,,0.0,1.0,-7.0,0.0,0.0,13.0,7.0,6.0,4.0,0.0,
37755,was,mia92ZachSieler,,,,,,,,,0.0,10.0,5.0,5.0,1.0,1.0,
37756,was,mia81DurhamSmythe,,,,,,,,,,,,,,,
37757,was,mia01TuaTagovailoa,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
37758,was,mia64CameronTom,,,,,,,,,,,,,,,
37759,was,mia43AndrewVan,,,,,,,,,,,,,,,
37760,was,mia17JaylenWaddle,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,
37761,was,mia94ChristianWilkins,,,,,0.0,1.0,6.0,0.0,4.5,61.0,35.0,26.0,6.0,15.0,
37762,was,mia18PrestonWilliams,,,,,,,,,,,,,,,
37763,was,mia51TrillWilliams,,,,,0.0,1.0,0.0,0.0,0.0,28.0,20.0,8.0,2.0,1.0,
37764,was,mia02AlbertWilson,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37765,was,phi76JackAnderson,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37766,was,phi19JJArcega-Whiteside,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37767,was,phi58GenardAvery,,,,,,,,,1.5,8.0,2.0,6.0,1.0,3.0,
37768,was,phi72KayodeAwosika,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37769,was,phi96DerekBarnett,0.0,0.0,0.0,1.0,,,,,2.5,30.0,11.0,19.0,4.0,5.0,
37770,was,phi54ShaunBradley,,,,,,,,,,,,,,,
37771,was,phi79BrandonBrooks,,,,,,,,,,,,,,,
37772,was,phi21AndreChachere,,,,,,,,,,,,,,,
37773,was,phi74Le'RavenClark,,,,,,,,,,,,,,,
37774,was,phi91FletcherCox,,,,,,,,,,,,,,,
37775,was,phi51LandonDickerson,,,,,0.0,1.0,0.0,0.0,0.0,28.0,20.0,8.0,2.0,1.0,
37776,was,phi77AndreDillard,,,,,,,,,,,,,,,
37777,was,phi63JackDriscoll,,,,,,,,,,,,,,,
37778,was,phi57T.J.Edwards,,,,,,,,,1.0,10.0,5.0,5.0,1.0,1.0,
37779,was,phi04JakeElliott,,,,,0.0,6.0,1.0,0.0,0.0,,,,,,
37780,was,phi53ChristianElliss,,,,,,,,,0.0,22.0,12.0,10.0,1.0,0.0,
37781,was,phi22MarcusEpps,,,,,,,,,0.0,10.0,5.0,5.0,0.0,0.0,
37782,was,phi86ZachErtz,,,,,,,,,,,,,,,
37783,was,phi14KennethGainwell,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37784,was,phi88DallasGoedert,,,,,,,,,,,,,,,
37785,was,phi36TayGowan,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,15.0,6.0,0.0,0.0,
37786,was,phi55BrandonGraham,2.0,54.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,142.0,83.0,59.0,2.0,2.0,
37787,was,phi97JavonHargrave,,,,,0.0,1.0,-7.0,0.0,0.0,13.0,7.0,6.0,4.0,0.0,
37788,was,phi28AnthonyHarris,,,,,,,,,,,,,,,
37789,was,phi67NateHerbig,,,,,,,,,,,,,,,
37790,was,phi82JohnHightower,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37791,was,phi24JordanHoward,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
37792,was,phi32JasonHuntley,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37793,was,phi01JalenHurts,,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
37794,was,phi75TarronJackson,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37795,was,phi80TyreeJackson,,,,,,,,,0.0,2.0,0.0,2.0,0.0,0.0,
37796,was,phi65LaneJohnson,,,,,,,,,,,,,,,
37797,was,phi48PatrickJohnson,,,,,,,,,0.0,7.0,4.0,3.0,0.0,1.0,
37798,was,phi62JasonKelce,,,,,,,,,,,,,,,
37799,was,phi90RyanKerrigan,,,,,3.0,0.0,0.0,0.0,5.0,24.0,13.0,11.0,3.0,13.0,
37800,was,phi45RickLovato,,,,,,,,,1.0,4.0,4.0,0.0,1.0,1.0,
37801,was,phi29AvonteMaddox,1.0,0.0,0.0,16.0,,,,,1.0,77.0,64.0,13.0,2.0,1.0,
37802,was,phi68JordanMailata,,,,,,,,,,,,,,,
37803,was,phi59CameronMalveaux,,,,,,,,,0.0,4.0,3.0,1.0,0.0,0.0,
37804,was,phi41JaredMayden,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37805,was,phi37MacMcCain,,,,,,,,,,,,,,,
37806,was,phi23RodneyMcLeod,2.0,0.0,0.0,8.0,,,,,0.0,39.0,36.0,3.0,0.0,0.0,
37807,was,phi27ZechMcPhearson,,,,,,,,,,,,,,,
37808,was,phi10GardnerMinshew,,,,,,,,,,,,,,,
37809,was,phi03StevenNelson,,,,,,,,,,,,,,,
37810,was,phi78SuaOpeta,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,
37811,was,phi18JalenReagor,,,,,,,,,,,,,,,
37812,was,phi98HassanRidgeway,,,,,,,,,2.5,38.0,16.0,22.0,3.0,11.0,
37813,was,phi39ElijahRiley,0.0,0.0,0.0,1.0,,,,,0.0,29.0,20.0,9.0,1.0,0.0,
37814,was,phi81RichardRodgers,,,,,,,,,,,,,,,
37815,was,phi26MilesSanders,2.0,3.0,0.0,2.0,1.0,2.0,23.0,0.0,3.0,81.0,51.0,30.0,7.0,2.0,
37816,was,phi35BostonScott,,,,,,,,,,,,,,,
37817,was,phi33JosiahScott,,,,,,,,,,,,,,,
37818,was,phi56IsaacSeumalo,,,,,,,,,0.5,5.0,0.0,5.0,0.0,1.0,
37819,was,phi49AlexSingleton,,,,,,,,,,,,,,,
37820,was,phi08ArrynSiposs,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37821,was,phi02DariusSlay,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37822,was,phi06DeVontaSmith,,,,,,,,,,,,,,,
37823,was,phi30JaCobyStevens,,,,,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,
37824,was,phi47JackStoll,,,,,,,,,0.0,9.0,4.0,5.0,0.0,1.0,
37825,was,phi94JoshSweat,,,,,0.0,1.0,6.0,0.0,4.5,61.0,35.0,26.0,6.0,15.0,
37826,was,phi52DavionTaylor,0.0,0.0,0.0,1.0,,,,,1.0,76.0,48.0,28.0,3.0,2.0,
37827,was,phi83NoahTogiai,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37828,was,phi64BrettToth,,,,,,,,,,,,,,,
37829,was,phi50CaseyTucker,,,,,,,,,0.0,3.0,2.0,1.0,0.0,0.0,
37830,was,phi72MarlonTuipulotu,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,
37831,was,phi34KaryVincent,,,,,,,,,0.0,12.0,6.0,6.0,0.0,0.0,
37832,was,phi42K'VonWallace,,,,,,,,,,,,,,,
37833,was,phi84GregWard,,,,,,,,,,,,,,,
37834,was,phi16QuezWatkins,,,,,,,,,,,,,,,
37835,was,phi93MiltonWilliams,,,,,,,,,9.0,62.0,31.0,31.0,10.0,30.0,
37836,was,phi61RaequanWilliams,,,,,,,,,,,,,,,
37837,was,phi50EricWilson,,,,,,,,,0.0,3.0,2.0,1.0,0.0,0.0,
37838,was,phi73MarvinWilson,,,,,0.0,1.0,-3.0,0.0,0.0,,,,,,
37839,was,atl68JoshAndrews,,,,,,,,,,,,,,,
37840,was,atl53DarenBates,,,,,,,,,0.0,22.0,12.0,10.0,1.0,0.0,
37841,was,atl13ChristianBlake,,,,,,,,,0.0,2.0,1.0,1.0,0.0,0.0,
37842,was,atl99JonathanBullard,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.5,26.0,15.0,11.0,3.0,4.0,
37843,was,atl12DustinColquitt,,,,,,,,,,,,,,,
37844,was,atl50JohnCominsky,,,,,,,,,0.0,3.0,2.0,1.0,0.0,0.0,
37845,was,atl51BrandonCopeland,,,,,0.0,1.0,0.0,0.0,0.0,28.0,20.0,8.0,2.0,1.0,
37846,was,atl67DrewDalman,,,,,,,,,,,,,,,
37847,was,atl88FrankDarby,,,,,,,,,,,,,,,
37848,was,atl90MarlonDavidson,,,,,3.0,0.0,0.0,0.0,5.0,24.0,13.0,11.0,3.0,13.0,
37849,was,atl28MikeDavis,,,,,,,,,,,,,,,
37850,was,atl96TyelerDavison,0.0,0.0,0.0,1.0,,,,,2.5,30.0,11.0,19.0,4.0,5.0,
37851,was,atl52EmmanuelEllerbee,0.0,0.0,0.0,1.0,,,,,1.0,76.0,48.0,28.0,3.0,2.0,
37852,was,atl48DorianEtheridge,,,,,,,,,0.0,7.0,4.0,3.0,0.0,1.0,
37853,was,atl56DanteFowler,,,,,,,,,0.5,5.0,0.0,5.0,0.0,1.0,
37854,was,atl15FeleipeFranks,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37855,was,atl14RussellGage,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
37856,was,atl25WayneGallman,0.0,0.0,0.0,3.0,,,,,0.0,26.0,20.0,6.0,1.0,0.0,
37857,was,atl66ColbyGossett,,,,,,,,,,,,,,,
37858,was,atl95Ta'QuonGraham,0.0,0.0,0.0,1.0,,,,,1.0,27.0,16.0,11.0,1.0,6.0,
37859,was,atl27RichieGrant,,,,,,,,,,,,,,,
37860,was,atl39T.J.Green,0.0,0.0,0.0,1.0,,,,,0.0,29.0,20.0,9.0,1.0,0.0,
37861,was,atl34DarrenHall,,,,,,,,,0.0,12.0,6.0,6.0,0.0,0.0,
37862,was,atl09MarvinHall,,,,,,,,,,,,,,,
37863,was,atl21DuronHarmon,,,,,,,,,,,,,,,
37864,was,atl23ErikHarris,2.0,0.0,0.0,8.0,,,,,0.0,39.0,36.0,3.0,0.0,0.0,
37865,was,atl47JoshHarris,,,,,,,,,0.0,9.0,4.0,5.0,0.0,1.0,
37866,was,atl32JaylinnHawkins,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,
