,Acronym,RosterID,Completions,Attempts,PassingYards,PassingTDs,Interceptions,QBRate,QBR,RushingAttempts,RushingYards,RushingTDs,RushingYPG,RushingAPG,PassTargets,Receptions,ReceivingYards,ReceivingTDs,CatchPercentage,Touches,YardsFromScrimmage,Fumbles
317,den,den25MelvinGordon,,,,,,,,203,918,8,57.4,12.7,38.0,28.0,213.0,2.0,73.7,231.0,3,3
318,den,den50JonasGriffith,,,,,,,,,,,,,,,,,,,,
319,den,den27NateHairston,,,,,,,,,,,,,,,,,,,,
320,den,den01KJHamler,,,,,,,,0,0,0,0.0,0.0,10.0,5.0,74.0,0.0,50.0,5.0,0,0
321,den,den92JonathanHarris,,,,,,,,,,,,,,,,,,,,
322,den,den96ShelbyHarris,,,,,,,,,,,,,,,,,,,,
323,den,den09KendallHinton,1,1,1,0,0,79.2,100.0,0,0,0,0.0,0.0,23.0,15.0,175.0,1.0,65.2,15.0,0,0
324,den,den22KareemJackson,,,,,,,,,,,,,,,,,,,,
325,den,den10JerryJeudy,,,,,,,,2,3,0,0.3,0.2,56.0,38.0,467.0,0.0,67.9,40.0,1,1
326,den,den47JoseyJewell,,,,,,,,,,,,,,,,,,,,
327,den,den45AlexanderJohnson,,,,,,,,,,,,,,,,,,,,
328,den,den41JamarJohnson,,,,,,,,,,,,,,,,,,,,
329,den,den93Dre'MontJones,,,,,,,,,,,,,,,,,,,,
330,den,den43MicahKiser,,,,,,,,,,,,,,,,,,,,
331,den,den03DrewLock,67,111,787,2,2,80.4,23.4,10,53,2,8.8,1.7,1.0,1.0,1.0,0.0,100.0,11.0,2,2
332,den,den37P.J.Locke,,,,,,,,,,,,,,,,,,,,
333,den,den06SamMartin,,,,,,,,,,,,,,,,,,,,
334,den,den70BobbyMassie,,,,,,,,,,,,,,,,,,,,
335,den,den08BrandonMcManus,,,,,,,,,,,,,,,,,,,,
336,den,den77QuinnMeinerz,,,,,,,,,,,,,,,,,,,,
337,den,den58VonMiller,,,,,,,,,,,,,,,,,,,,
338,den,den48AndreMintze,,,,,,,,,,,,,,,,,,,,
339,den,den89DavidMoore,,,,,,,,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
340,den,den52NetaneMuti,,,,,,,,,,,,,,,,,,,,
341,den,den13MichaelOjemudia,,,,,,,,,,,,,,,,,,,,
342,den,den85AlbertOkwuegbunam,,,,,,,,0,0,0,0.0,0.0,40.0,33.0,330.0,2.0,82.5,33.0,1,1
343,den,den94AaronPatrick,,,,,,,,,,,,,,,,,,,,
344,den,den81TimPatrick,,,,,,,,0,0,0,0.0,0.0,85.0,53.0,734.0,5.0,62.4,53.0,0,0
345,den,den98MikePurcell,,,,,,,,,,,,,,,,,,,,
346,den,den59MalikReed,,,,,,,,,,,,,,,,,,,,
347,den,den66DaltonRisner,,,,,,,,,,,,,,,,,,,,
348,den,den42CurtisRobinson,,,,,,,,,,,,,,,,,,,,
349,den,den04BrettRypien,0,2,0,0,0,39.6,1.1,,,,,,,,,,,,,
350,den,den82EricSaubert,,,,,,,,0,0,0,0.0,0.0,12.0,8.0,47.0,1.0,66.7,8.0,0,0
351,den,den71AustinSchlottmann,,,,,,,,,,,,,,,,,,,,
352,den,den31JustinSimmons,,,,,,,,,,,,,,,,,,,,
353,den,den11DiontaeSpencer,,,,,,,,0,0,0,0.0,0.0,4.0,1.0,-3.0,0.0,25.0,1.0,2,2
354,den,den51MarquissSpencer,,,,,,,,,,,,,,,,,,,,
355,den,den99ShamarStephen,,,,,,,,,,,,,,,,,,,,
356,den,den30CadenSterns,,,,,,,,,,,,,,,,,,,,
357,den,den40JustinStrnad,,,,,,,,,,,,,,,,,,,,
358,den,den02PatrickSurtain,,,,,,,,,,,,,,,,,,,,
359,den,den14CourtlandSutton,1,1,16,0,0,118.7,99.9,0,0,0,0.0,0.0,98.0,58.0,776.0,2.0,59.2,58.0,0,0
360,den,den57PitaTaumoepenu,,,,,,,,,,,,,,,,,,,,
361,den,den54BarringtonWade,,,,,,,,,,,,,,,,,,,,
362,den,den91StephenWeatherly,,,,,,,,,,,,,,,,,,,,
363,den,den90DeShawnWilliams,,,,,,,,,,,,,,,,,,,,
364,den,den33JavonteWilliams,,,,,,,,203,903,4,53.1,11.9,53.0,43.0,316.0,3.0,81.1,246.0,2,2
365,den,den19SethWilliams,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,34.0,0.0,100.0,1.0,0,0
366,den,den41KennyYoung,,,,,,,,,,,,,,,,,,,,
367,cle,cle34BrianAllen,,,,,,,,,,,,,,,,,,,,
368,cle,cle13OdellBeckham,,,,,,,,2,14,0,2.3,0.3,34.0,17.0,232.0,0.0,50.0,19.0,0,0
369,cle,cle99AndrewBillings,,,,,,,,,,,,,,,,,,,,
370,cle,cle75JoelBitonio,,,,,,,,,,,,,,,,,,,,
371,cle,cle84Ja'MarcusBradley,,,,,,,,0,0,0,0.0,0.0,4.0,4.0,64.0,0.0,100.0,4.0,0,0
372,cle,cle99JosiahBronson,,,,,,,,,,,,,,,,,,,,
373,cle,cle88HarrisonBryant,,,,,,,,0,0,0,0.0,0.0,28.0,21.0,233.0,3.0,75.0,21.0,0,0
374,cle,cle83LawrenceCager,,,,,,,,,,,,,,,,,,,,
375,cle,cle89StephenCarlson,,,,,,,,,,,,,,,,,,,,
376,cle,cle24NickChubb,,,,,,,,228,1259,8,89.9,16.3,25.0,20.0,174.0,1.0,80.0,248.0,2,2
377,cle,cle90JadeveonClowney,,,,,,,,,,,,,,,,,,,,
378,cle,cle15AdrianColbert,,,,,,,,,,,,,,,,,,,,
379,cle,cle02DustinColquitt,,,,,,,,,,,,,,,,,,,,
380,cle,cle78JackConklin,,,,,,,,,,,,,,,,,,,,
381,cle,cle86ConnorDavis,,,,,,,,,,,,,,,,,,,,
382,cle,cle92SheldonDay,,,,,,,,,,,,,,,,,,,,
383,cle,cle22GrantDelpit,,,,,,,,,,,,,,,,,,,,
384,cle,cle68MichaelDunn,,,,,,,,,,,,,,,,,,,,
385,cle,cle96JordanElliott,,,,,,,,,,,,,,,,,,,,
386,cle,cle25DemetricFelton,,,,,,,,7,24,0,1.5,0.4,21.0,18.0,181.0,2.0,85.7,25.0,4,4
387,cle,cle42TonyFields,,,,,,,,,,,,,,,,,,,,
388,cle,cle79DrewForbes,,,,,,,,,,,,,,,,,,,,
389,cle,cle86MillerForristall,,,,,,,,,,,,,,,,,,,,
390,cle,cle87JordanFranks,,,,,,,,,,,,,,,,,,,,
391,cle,cle72HjalteFroholdt,,,,,,,,,,,,,,,,,,,,
392,cle,cle95MylesGarrett,,,,,,,,,,,,,,,,,,,,
393,cle,cle07JamieGillan,,,,,,,,1,0,0,0.0,0.1,,,,,,1.0,1,1
394,cle,cle38A.J.Green,,,,,,,,,,,,,,,,,,,,
395,cle,cle94PorterGustin,,,,,,,,,,,,,,,,,,,,
396,cle,cle62BlakeHance,,,,,,,,,,,,,,,,,,,,
397,cle,cle53NickHarris,,,,,,,,,,,,,,,,,,,,
398,cle,cle34TimHarris,,,,,,,,,,,,,,,,,,,,
399,cle,cle33RonnieHarrison,,,,,,,,,,,,,,,,,,,,
400,cle,cle54WillieHarvey,,,,,,,,,,,,,,,,,,,,
401,cle,cle82RashardHiggins,,,,,,,,0,0,0,0.0,0.0,47.0,24.0,275.0,1.0,51.1,24.0,0,0
402,cle,cle23TroyHill,,,,,,,,,,,,,,,,,,,,
403,cle,cle81AustinHooper,,,,,,,,0,0,0,0.0,0.0,61.0,38.0,345.0,3.0,62.3,38.0,0,0
404,cle,cle74ChrisHubbard,,,,,,,,,,,,,,,,,,,,
405,cle,cle66JamesHudson,,,,,,,,,,,,,,,,,,,,
406,cle,cle47CharleyHughlett,,,,,,,,,,,,,,,,,,,,
407,cle,cle27KareemHunt,,,,,,,,78,386,5,48.3,9.8,27.0,22.0,174.0,0.0,81.5,100.0,0,0
408,cle,cle91JoeJackson,,,,,,,,,,,,,,,,,,,,
409,cle,cle97MalikJackson,,,,,,,,,,,,,,,,,,,,
410,cle,cle31AndyJanovich,,,,,,,,2,0,1,0.0,0.2,4.0,3.0,9.0,0.0,75.0,5.0,0,0
411,cle,cle30D'ErnestJohnson,,,,,,,,100,534,3,31.4,5.9,25.0,19.0,137.0,0.0,76.0,119.0,1,1
412,cle,cle43JohnJohnson,,,,,,,,,,,,,,,,,,,,
413,cle,cle05CaseKeenum,47,72,462,3,1,91.3,36.9,12,22,0,3.1,1.7,,,,,,12.0,1,1
414,cle,cle41JohnKelly,,,,,,,,2,13,0,3.3,0.5,,,,,,2.0,0,0
415,cle,cle80JarvisLandry,0,0,0,0,0,,97.6,6,40,2,3.3,0.5,87.0,52.0,570.0,2.0,59.8,58.0,3,3
416,cle,cle39RichardLeCounte,,,,,,,,,,,,,,,,,,,,
417,cle,cle52ElijahLee,,,,,,,,,,,,,,,,,,,,
418,cle,cle06BakerMayfield,253,418,3010,17,13,83.1,35.1,37,134,1,9.6,2.6,0.0,0.0,11.0,0.0,0.0,37.0,6,6
419,cle,cle58MalikMcDowell,,,,,,,,,,,,,,,,,,,,
420,cle,cle55TakkaristMcKinley,,,,,,,,,,,,,,,,,,,,
421,cle,cle03ChaseMcLaughlin,,,,,,,,,,,,,,,,,,,,
422,cle,cle29HerbMiller,,,,,,,,,,,,,,,,,,,,
423,cle,cle35JovanteMoffatt,,,,,,,,,,,,,,,,,,,,
424,cle,cle09NickMullens,20,30,147,1,0,89.2,77.6,,,,,,,,,,,,,
425,cle,cle08ChrisNaggar,,,,,,,,,,,,,,,,,,,,
426,cle,cle19JojoNatson,,,,,,,,,,,,,,,,,,,,
427,cle,cle20GregNewsome,,,,,,,,,,,,,,,,,,,,
428,cle,cle85DavidNjoku,,,,,,,,1,1,0,0.1,0.1,53.0,36.0,475.0,4.0,67.9,37.0,0,0
429,cle,cle57IfeadiOdenigbo,,,,,,,,,,,,,,,,,,,,
430,cle,cle28JeremiahOwusu-Koramoah,,,,,,,,,,,,,,,,,,,,
431,cle,cle11DonovanPeoples-Jones,,,,,,,,0,0,0,0.0,0.0,58.0,34.0,597.0,3.0,58.6,34.0,2,2
432,cle,cle50JacobPhillips,,,,,,,,,,,,,,,,,,,,
433,cle,cle10AnthonySchwartz,,,,,,,,6,39,0,2.8,0.4,23.0,10.0,135.0,1.0,43.5,16.0,0,0
434,cle,cle56MalcolmSmith,,,,,,,,,,,,,,,,,,,,
435,cle,cle40JohnnyStanton,,,,,,,,3,5,0,1.3,0.8,2.0,2.0,7.0,1.0,100.0,5.0,0,0
436,cle,cle36M.J.Stewart,,,,,,,,,,,,,,,,,,,,
437,cle,cle44SioneTakitaki,,,,,,,,,,,,,,,,,,,,
438,cle,cle60AlexTaylor,,,,,,,,,,,,,,,,,,,,
439,cle,cle77WyattTeller,,,,,,,,,,,,,,,,,,,,
440,cle,cle37TedricThompson,,,,,,,,,,,,,,,,,,,,
441,cle,cle93TommyTogiai,,,,,,,,,,,,,,,,,,,,
442,cle,cle64J.C.Tretter,,,,,,,,,,,,,,,,,,,,
443,cle,cle04AnthonyWalker,,,,,,,,,,,,,,,,,,,,
444,cle,cle21DenzelWard,,,,,,,,,,,,,,,,,,,,
445,cle,cle59CurtisWeaver,,,,,,,,,,,,,,,,,,,,
446,cle,cle26GreedyWilliams,,,,,,,,,,,,,,,,,,,,
447,cle,cle71JedrickWills,,,,,,,,,,,,,,,,,,,,
448,cle,cle51MackWilson,,,,,,,,,,,,,,,,,,,,
449,tam,tam26AndrewAdams,,,,,,,,,,,,,,,,,,,,
450,tam,tam38KenjonBarner,,,,,,,,4,0,0,0.0,1.3,,,,,,4.0,0,0
451,tam,tam58ShaquilBarrett,,,,,,,,,,,,,,,,,,,,
452,tam,tam06Le'VeonBell,,,,,,,,8,18,0,6.0,2.7,4.0,4.0,31.0,1.0,100.0,12.0,0,0
453,tam,tam25GiovaniBernard,,,,,,,,8,58,0,4.8,0.7,29.0,23.0,123.0,3.0,79.3,31.0,1,1
454,tam,tam12TomBrady,485,719,5316,43,12,102.1,68.1,28,81,2,4.8,1.6,,,,,,28.0,4,4
455,tam,tam84CameronBrate,,,,,,,,0,0,0,0.0,0.0,57.0,30.0,245.0,4.0,52.6,30.0,0,0
456,tam,tam52K.J.Britt,,,,,,,,,,,,,,,,,,,,
457,tam,tam81AntonioBrown,,,,,,,,1,6,0,0.9,0.1,62.0,42.0,545.0,4.0,67.7,43.0,0,0
458,tam,tam65AlexCappa,,,,,,,,,,,,,,,,,,,,
459,tam,tam43RossCockrell,,,,,,,,,,,,,,,,,,,,
460,tam,tam01JaelonDarden,,,,,,,,1,11,0,1.2,0.1,12.0,6.0,43.0,0.0,50.0,7.0,0,0
461,tam,tam54LavonteDavid,,,,,,,,,,,,,,,,,,,,
462,tam,tam24CarltonDavis,,,,,,,,,,,,,,,,,,,,
463,tam,tam35JamelDean,,,,,,,,,,,,,,,,,,,,
464,tam,tam30DeeDelaney,,,,,,,,,,,,,,,,,,,,
465,tam,tam29PierreDesir,,,,,,,,,,,,,,,,,,,,
466,tam,tam32MikeEdwards,,,,,,,,,,,,,,,,,,,,
467,tam,tam13MikeEvans,,,,,,,,1,10,0,0.6,0.1,114.0,74.0,1035.0,14.0,64.9,75.0,0,0
468,tam,tam88DarrenFells,,,,,,,,,,,,,,,,,,,,
469,tam,tam07LeonardFournette,0,1,0,0,0,39.6,28.1,180,812,8,58.0,12.9,84.0,69.0,454.0,2.0,82.1,249.0,1,1
470,tam,tam11BlaineGabbert,7,11,67,0,0,80.5,31.2,9,-7,0,-1.2,1.5,,,,,,9.0,0,0
471,tam,tam92WilliamGholston,,,,,,,,,,,,,,,,,,,,
472,tam,tam49CamGill,,,,,,,,,,,,,,,,,,,,
473,tam,tam14ChrisGodwin,,,,,,,,4,21,1,1.5,0.3,127.0,98.0,1103.0,5.0,77.2,102.0,2,2
474,tam,tam15CyrilGrayson,,,,,,,,1,14,0,2.8,0.2,12.0,10.0,212.0,2.0,83.3,11.0,0,0
475,tam,tam87RobGronkowski,,,,,,,,0,0,0,0.0,0.0,89.0,55.0,802.0,6.0,61.8,55.0,0,0
476,tam,tam70RobertHainsey,,,,,,,,,,,,,,,,,,,,
477,tam,tam19SterlingHofrichter,,,,,,,,,,,,,,,,,,,,
478,tam,tam80O.J.Howard,,,,,,,,0,0,0,0.0,0.0,21.0,14.0,135.0,1.0,66.7,14.0,0,0
479,tam,tam66RyanJensen,,,,,,,,,,,,,,,,,,,,
480,tam,tam18TylerJohnson,,,,,,,,0,0,0,0.0,0.0,55.0,36.0,360.0,0.0,65.5,36.0,0,0
481,tam,tam27RonaldJones,,,,,,,,101,428,4,26.8,6.3,13.0,10.0,64.0,0.0,76.9,111.0,2,2
482,tam,tam60NickLeverett,,,,,,,,,,,,,,,,,,,,
483,tam,tam74AliMarpet,,,,,,,,,,,,,,,,,,,,
484,tam,tam86CodeyMcElroy,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
485,tam,tam96SteveMcLendon,,,,,,,,,,,,,,,,,,,,
486,tam,tam85JaydonMickens,,,,,,,,,,,,,,,,,,,,
487,tam,tam10ScottMiller,,,,,,,,2,43,1,4.8,0.2,9.0,5.0,38.0,0.0,55.6,7.0,0,0
488,tam,tam51KevinMinter,,,,,,,,,,,,,,,,,,,,
489,tam,tam23SeanMurphy-Bunting,,,,,,,,,,,,,,,,,,,,
490,tam,tam98AnthonyNelson,,,,,,,,,,,,,,,,,,,,
491,tam,tam56RakeemNunez-Roches,,,,,,,,,,,,,,,,,,,,
492,tam,tam79PatO'Connor,,,,,,,,,,,,,,,,,,,,
493,tam,tam16BreshadPerriman,,,,,,,,1,-3,0,-0.5,0.2,18.0,11.0,167.0,1.0,61.1,12.0,0,0
494,tam,tam90JasonPierre-Paul,,,,,,,,,,,,,,,,,,,,
495,tam,tam08BradleyPinion,,,,,,,,,,,,,,,,,,,,
496,tam,tam91BenningPotoa'e,,,,,,,,,,,,,,,,,,,,
497,tam,tam28RashardRobinson,,,,,,,,,,,,,,,,,,,,
498,tam,tam05RichardSherman,,,,,,,,,,,,,,,,,,,,
499,tam,tam76DonovanSmith,,,,,,,,,,,,,,,,,,,,
500,tam,tam64AaronStinnie,,,,,,,,,,,,,,,,,,,,
501,tam,tam48GrantStuard,,,,,,,,,,,,,,,,,,,,
502,tam,tam03RyanSuccop,,,,,,,,,,,,,,,,,,,,
503,tam,tam93NdamukongSuh,,,,,,,,,,,,,,,,,,,,
504,tam,tam46CarsonTinker,,,,,,,,,,,,,,,,,,,,
505,tam,tam97ZachTriner,,,,,,,,,,,,,,,,,,,,
506,tam,tam09JoeTryon-Shoyinka,,,,,,,,,,,,,,,,,,,,
507,tam,tam21Ke'ShawnVaughn,,,,,,,,36,180,2,15.0,3.0,8.0,4.0,26.0,0.0,50.0,40.0,0,0
508,tam,tam50VitaVea,,,,,,,,,,,,,,,,,,,,
509,tam,tam17JustinWatson,,,,,,,,,,,,,,,,,,,,
510,tam,tam72JoshWells,,,,,,,,,,,,,,,,,,,,
511,tam,tam45DevinWhite,,,,,,,,,,,,,,,,,,,,
512,tam,tam33JordanWhitehead,,,,,,,,,,,,,,,,,,,,
513,tam,tam31AntoineWinfield,,,,,,,,,,,,,,,,,,,,
514,tam,tam78TristanWirfs,,,,,,,,,,,,,,,,,,,,
515,tam,tam36BlidiWreh-Wilson,,,,,,,,,,,,,,,,,,,,
516,tam,tam82DeonYelder,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,1.0,0,0
517,crd,crd23RobertAlford,,,,,,,,,,,,,,,,,,,,
518,crd,crd94ZachAllen,,,,,,,,,,,,,,,,,,,,
519,crd,crd03BuddaBaker,,,,,,,,,,,,,,,,,,,,
520,crd,crd31ChrisBanjo,1,1,23,0,0,118.7,,,,,,,,,,,,,,
521,crd,crd68KelvinBeachum,,,,,,,,,,,,,,,,,,,,
522,crd,crd26EnoBenjamin,,,,,,,,34,118,1,13.1,3.8,7.0,6.0,42.0,0.0,85.7,40.0,0,0
523,crd,crd21BreonBorders,,,,,,,,,,,,,,,,,,,,
524,crd,crd46AaronBrewer,,,,,,,,,,,,,,,,,,,,
525,crd,crd43BeauBrinkley,,,,,,,,,,,,,,,,,,,,
526,crd,crd25ZavenCollins,,,,,,,,,,,,,,,,,,,,
527,crd,crd06JamesConner,,,,,,,,202,752,15,50.1,13.5,39.0,37.0,375.0,3.0,94.9,239.0,2,2
528,crd,crd81DarrellDaniels,,,,,,,,0,0,0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,1.0,0,0
529,crd,crd52VictorDimukeje,,,,,,,,,,,,,,,,,,,,
530,crd,crd91MichaelDogbe,,,,,,,,,,,,,,,,,,,,
531,crd,crd83GregDortch,,,,,,,,1,24,0,4.8,0.2,3.0,3.0,15.0,0.0,100.0,4.0,0,0
532,crd,crd02ChaseEdmonds,,,,,,,,116,592,2,49.3,9.7,53.0,43.0,311.0,0.0,81.1,159.0,1,1
533,crd,crd86ZachErtz,,,,,,,,1,4,0,0.4,0.1,81.0,56.0,574.0,3.0,69.1,57.0,0,0
534,crd,crd30TavienFeaster,,,,,,,,,,,,,,,,,,,,
535,crd,crd49KylieFitts,,,,,,,,,,,,,,,,,,,,
536,crd,crd95LekiFotu,,,,,,,,,,,,,,,,,,,,
537,crd,crd73MaxGarcia,,,,,,,,,,,,,,,,,,,,
538,crd,crd45DennisGardeck,,,,,,,,,,,,,,,,,,,,
539,crd,crd44MarkusGolden,,,,,,,,,,,,,,,,,,,,
540,crd,crd18A.J.Green,,,,,,,,0,0,0,0.0,0.0,92.0,54.0,848.0,3.0,58.7,54.0,0,0
541,crd,crd33AntonioHamilton,,,,,,,,,,,,,,,,,,,,
542,crd,crd64SeanHarlow,,,,,,,,,,,,,,,,,,,,
543,crd,crd84DemetriusHarris,,,,,,,,,,,,,,,,,,,,
544,crd,crd53MarcusHenry,,,,,,,,,,,,,,,,,,,,
545,crd,crd58JordanHicks,,,,,,,,,,,,,,,,,,,,
546,crd,crd10DeAndreHopkins,,,,,,,,0,0,0,0.0,0.0,64.0,42.0,572.0,8.0,65.6,42.0,0,0
547,crd,crd61RodneyHudson,,,,,,,,,,,,,,,,,,,,
548,crd,crd74D.J.Humphries,,,,,,,,,,,,,,,,,,,,
549,crd,crd17AndyIsabella,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,13.0,0.0,100.0,1.0,0,0
550,crd,crd63DannyIsidora,,,,,,,,,,,,,,,,,,,,
551,crd,crd55ChandlerJones,,,,,,,,,,,,,,,,,,,,
552,crd,crd79JoshJones,,,,,,,,,,,,,,,,,,,,
553,crd,crd42DevonKennard,,,,,,,,,,,,,,,,,,,,
554,crd,crd92ZachKerr,,,,,,,,,,,,,,,,,,,,
555,crd,crd13ChristianKirk,1,1,33,0,0,118.7,100.0,1,11,0,0.6,0.1,103.0,77.0,982.0,5.0,74.8,78.0,0,0
556,crd,crd90RashardLawrence,,,,,,,,,,,,,,,,,,,,
557,crd,crd93JonathanLedbetter,,,,,,,,,,,,,,,,,,,,
558,crd,crd14AndyLee,,,,,,,,1,0,0,0.0,0.1,,,,,,1.0,3,3
559,crd,crd60KodaMartin,,,,,,,,,,,,,,,,,,,,
560,crd,crd96JoshMauro,,,,,,,,,,,,,,,,,,,,
561,crd,crd12ColtMcCoy,74,99,740,3,1,101.4,54.5,22,37,0,4.6,2.8,,,,,,22.0,4,4
562,crd,crd66JoshuaMiles,,,,,,,,,,,,,,,,,,,,
563,crd,crd04RondaleMoore,,,,,,,,18,76,0,5.4,1.3,64.0,54.0,435.0,1.0,84.4,72.0,3,3
564,crd,crd07ByronMurphy,,,,,,,,,,,,,,,,,,,,
565,crd,crd71JustinMurray,,,,,,,,,,,,,,,,,,,,
566,crd,crd01KylerMurray,333,481,3787,24,10,100.6,57.3,88,423,5,30.2,6.3,0.0,0.0,7.0,0.0,0.0,88.0,13,13
567,crd,crd98CoreyPeters,,,,,,,,,,,,,,,,,,,,
568,crd,crd27KevinPeterson,,,,,,,,,,,,,,,,,,,,
569,crd,crd97JordanPhillips,,,,,,,,,,,,,,,,,,,,
570,crd,crd05MattPrater,,,,,,,,,,,,,,,,,,,,
571,crd,crd67JustinPugh,,,,,,,,,,,,,,,,,,,,
572,crd,crd09IsaiahSimmons,,,,,,,,,,,,,,,,,,,,
573,crd,crd72EricSmith,,,,,,,,,,,,,,,,,,,,
574,crd,crd15ChrisStreveler,6,9,36,0,0,74.3,2.3,3,6,0,3.0,1.5,,,,,,3.0,1,1
575,crd,crd22DeionteThompson,,,,,,,,,,,,,,,,,,,,
576,crd,crd34JalenThompson,,,,,,,,,,,,,,,,,,,,
577,crd,crd43RossTravis,,,,,,,,,,,,,,,,,,,,
578,crd,crd47ZekeTurner,,,,,,,,,,,,,,,,,,,,
579,crd,crd51TannerVallejo,,,,,,,,,,,,,,,,,,,,
580,crd,crd59JoeWalker,,,,,,,,,,,,,,,,,,,,
581,crd,crd29JonathanWard,,,,,,,,9,33,0,2.5,0.7,4.0,3.0,34.0,0.0,75.0,12.0,0,0
582,crd,crd28CharlesWashington,,,,,,,,,,,,,,,,,,,,
583,crd,crd99J.J.Watt,,,,,,,,,,,,,,,,,,,,
584,crd,crd41DavidWells,,,,,,,,,,,,,,,,,,,,
585,crd,crd84AntoineWesley,,,,,,,,,,,,,,,,,,,,
586,crd,crd35TahirWhitehead,,,,,,,,,,,,,,,,,,,,
587,crd,crd39JaceWhittaker,,,,,,,,,,,,,,,,,,,,
588,crd,crd38JamesWiggins,,,,,,,,,,,,,,,,,,,,
589,crd,crd87MaxxWilliams,,,,,,,,0,0,0,0.0,0.0,17.0,16.0,193.0,1.0,94.1,16.0,0,0
590,crd,crd20MarcoWilson,,,,,,,,,,,,,,,,,,,,
591,crd,crd16RyanWinslow,,,,,,,,,,,,,,,,,,,,
592,crd,crd65BrianWinters,,,,,,,,,,,,,,,,,,,,
593,sdg,sdg76OdayAboushi,,,,,,,,,,,,,,,,,,,,
594,sdg,sdg24NasirAdderley,,,,,,,,,,,,,,,,,,,,
595,sdg,sdg13KeenanAllen,0,1,0,0,0,39.6,51.3,0,0,0,0.0,0.0,157.0,106.0,1138.0,6.0,67.5,106.0,1,1
596,sdg,sdg82StephenAnderson,,,,,,,,0,0,0,0.0,0.0,19.0,16.0,165.0,1.0,84.2,16.0,0,0
597,sdg,sdg83MichaelBandy,,,,,,,,,,,,,,,,,,,,
598,sdg,sdg90EricBanks,,,,,,,,,,,,,,,,,,,,
599,sdg,sdg39EssangBassey,,,,,,,,,,,,,,,,,,,,
600,sdg,sdg97JoeyBosa,,,,,,,,,,,,,,,,,,,,
601,sdg,sdg34DariusBradwell,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
602,sdg,sdg90AndrewBrown,,,,,,,,,,,,,,,,,,,,
603,sdg,sdg75BryanBulaga,,,,,,,,,,,,,,,,,,,,
604,sdg,sdg20TevaughnCampbell,,,,,,,,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
605,sdg,sdg50ColeChristiansen,,,,,,,,,,,,,,,,,,,,
606,sdg,sdg87JaredCook,,,,,,,,0,0,0,0.0,0.0,83.0,48.0,564.0,4.0,57.8,48.0,0,0
607,sdg,sdg03K.J.Costello,,,,,,,,,,,,,,,,,,,,
608,sdg,sdg95ChristianCovington,,,,,,,,,,,,,,,,,,,,
609,sdg,sdg04ChaseDaniel,,,,,,,,2,-2,0,-2.0,2.0,,,,,,2.0,0,0
610,sdg,sdg43MichaelDavis,,,,,,,,,,,,,,,,,,,,
611,sdg,sdg46BenDeLuca,,,,,,,,,,,,,,,,,,,,
612,sdg,sdg51EmekeEgbule,,,,,,,,,,,,,,,,,,,,
613,sdg,sdg30AustinEkeler,,,,,,,,206,911,12,56.9,12.9,94.0,70.0,647.0,8.0,74.5,276.0,4,4
614,sdg,sdg52KylerFackrell,,,,,,,,,,,,,,,,,,,,
615,sdg,sdg96BreidenFehoko,,,,,,,,,,,,,,,,,,,,
616,sdg,sdg71MattFeiler,,,,,,,,,,,,,,,,,,,,
617,sdg,sdg80MauriceFfrench,,,,,,,,1,3,0,1.0,0.3,,,,,,1.0,0,0
618,sdg,sdg92JoeGaziano,,,,,,,,,,,,,,,,,,,,
619,sdg,sdg32AlohiGilman,,,,,,,,,,,,,,,,,,,,
620,sdg,sdg15JalenGuyton,,,,,,,,7,34,0,2.1,0.4,48.0,31.0,448.0,3.0,64.6,38.0,1,1
621,sdg,sdg37KemonHall,,,,,,,,,,,,,,,,,,,,
622,sdg,sdg25ChrisHarris,,,,,,,,,,,,,,,,,,,,
623,sdg,sdg28DavontaeHarris,,,,,,,,,,,,,,,,,,,,
624,sdg,sdg10JustinHerbert,443,672,5014,38,15,97.7,65.6,63,302,3,17.8,3.7,,,,,,63.0,1,1
625,sdg,sdg84K.J.Hill,,,,,,,,0,0,0,0.0,0.0,3.0,3.0,30.0,0.0,100.0,3.0,0,0
626,sdg,sdg06DustinHopkins,,,,,,,,,,,,,,,,,,,,
627,sdg,sdg22JustinJackson,,,,,,,,68,364,2,26.0,4.9,25.0,22.0,178.0,0.0,88.0,90.0,1,1
628,sdg,sdg64BrendenJaimes,,,,,,,,,,,,,,,,,,,,
629,sdg,sdg03DerwinJames,,,,,,,,,,,,,,,,,,,,
630,sdg,sdg93JustinJones,,,,,,,,,,,,,,,,,,,,
631,sdg,sdg98LinvalJoseph,,,,,,,,,,,,,,,,,,,,
632,sdg,sdg47HunterKampmoyer,,,,,,,,,,,,,,,,,,,,
633,sdg,sdg68SenioKelemete,,,,,,,,,,,,,,,,,,,,
